id;codigoHomologado;colValorBase;colValor1;colValor2;colValor3;colValor4;colValor5;colValor6;colValor7;colValor8;colValor9;colValor10;fechaRegistro;estadoReg;codigoCum_id;concepto_id;tiposTarifa_id;usuarioRegistro_id;serviciosAdministrativos_id
25089;xyz-1;2086800000;219114.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26328;6;4;NULL;NULL
25090;xyz-1;2086810000;219115.0500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26329;6;4;NULL;NULL
25091;xyz-1;2086820000;219116.1000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26330;6;4;NULL;NULL
25092;xyz-1;2086830000;219117.1500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26331;6;4;NULL;NULL
25093;xyz-1;2086840000;219118.2000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26332;6;4;NULL;NULL
25094;xyz-1;2086850000;219119.2500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26333;6;4;NULL;NULL
25095;xyz-1;2086860000;219120.3000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26334;6;4;NULL;NULL
25096;xyz-1;2086870000;219121.3500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26335;6;4;NULL;NULL
25097;xyz-1;2086880000;219122.4000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26336;6;4;NULL;NULL
25098;xyz-1;2086890000;219123.4500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26337;6;4;NULL;NULL
25099;xyz-1;2086900000;219124.5000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26338;6;4;NULL;NULL
25100;xyz-1;2086910000;219125.5500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26339;6;4;NULL;NULL
25101;xyz-1;2086920000;219126.6000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26340;6;4;NULL;NULL
25102;xyz-1;2086930000;219127.6500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26341;6;4;NULL;NULL
25103;xyz-1;2086940000;219128.7000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26342;6;4;NULL;NULL
25104;xyz-1;2086950000;219129.7500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26343;6;4;NULL;NULL
25105;xyz-1;2086960000;219130.8000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26344;6;4;NULL;NULL
25106;xyz-1;2086970000;219131.8500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26345;6;4;NULL;NULL
25107;xyz-1;2086980000;219132.9000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26346;6;4;NULL;NULL
25108;xyz-1;2086990000;219133.9500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26347;6;4;NULL;NULL
25109;xyz-1;2087000000;219135.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26348;6;4;NULL;NULL
25110;xyz-1;2087010000;219136.0500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26349;6;4;NULL;NULL
25111;xyz-1;2087020000;219137.1000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26351;6;4;NULL;NULL
25112;xyz-1;2087030000;219138.1500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26352;6;4;NULL;NULL
25113;xyz-1;2087040000;219139.2000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26353;6;4;NULL;NULL
25114;xyz-1;2087050000;219140.2500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26354;6;4;NULL;NULL
25115;xyz-1;2087060000;219141.3000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;24229;6;4;NULL;NULL
25116;xyz-1;2087070000;219142.3500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26355;6;4;NULL;NULL
25117;xyz-1;2087080000;219143.4000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26356;6;4;NULL;NULL
25118;xyz-1;2087090000;219144.4500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26357;6;4;NULL;NULL
25119;xyz-1;2087100000;219145.5000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26358;6;4;NULL;NULL
25120;xyz-1;2087110000;219146.5500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26359;6;4;NULL;NULL
25121;xyz-1;2087120000;219147.6000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26360;6;4;NULL;NULL
25122;xyz-1;2087130000;219148.6500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26361;6;4;NULL;NULL
25123;xyz-1;2087140000;219149.7000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26362;6;4;NULL;NULL
25124;xyz-1;2087150000;219150.7500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26363;6;4;NULL;NULL
25125;xyz-1;2087160000;219151.8000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26364;6;4;NULL;NULL
25126;xyz-1;2087170000;219152.8500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26365;6;4;NULL;NULL
25127;xyz-1;2087180000;219153.9000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26366;6;4;NULL;NULL
25128;xyz-1;2087190000;219154.9500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26367;6;4;NULL;NULL
25129;xyz-1;2087200000;219156.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26368;6;4;NULL;NULL
25130;xyz-1;2087210000;219157.0500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26369;6;4;NULL;NULL
25131;xyz-1;2087220000;219158.1000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26370;6;4;NULL;NULL
25132;xyz-1;2087230000;219159.1500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26371;6;4;NULL;NULL
25133;xyz-1;2087240000;219160.2000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26372;6;4;NULL;NULL
25134;xyz-1;2087250000;219161.2500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;17732;6;4;NULL;NULL
25135;xyz-1;2087260000;219162.3000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26373;6;4;NULL;NULL
25136;xyz-1;2087270000;219163.3500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26374;6;4;NULL;NULL
25137;xyz-1;2087280000;219164.4000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26375;6;4;NULL;NULL
25138;xyz-1;2087290000;219165.4500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26376;6;4;NULL;NULL
25139;xyz-1;2087300000;219166.5000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26377;6;4;NULL;NULL
25140;xyz-1;2087310000;219167.5500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26378;6;4;NULL;NULL
25141;xyz-1;2087320000;219168.6000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26379;6;4;NULL;NULL
25142;xyz-1;2087330000;219169.6500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26380;6;4;NULL;NULL
25143;xyz-1;2087340000;219170.7000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26381;6;4;NULL;NULL
25144;xyz-1;2087350000;219171.7500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26382;6;4;NULL;NULL
25145;xyz-1;2087360000;219172.8000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26383;6;4;NULL;NULL
25146;xyz-1;2087370000;219173.8500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26384;6;4;NULL;NULL
25147;xyz-1;2087380000;219174.9000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26385;6;4;NULL;NULL
25148;xyz-1;2087390000;219175.9500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26386;6;4;NULL;NULL
25149;xyz-1;2087400000;219177.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26387;6;4;NULL;NULL
25150;xyz-1;2087410000;219178.0500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26388;6;4;NULL;NULL
25151;xyz-1;2087420000;219179.1000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26390;6;4;NULL;NULL
25152;xyz-1;2087430000;219180.1500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26391;6;4;NULL;NULL
25153;xyz-1;2087440000;219181.2000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26392;6;4;NULL;NULL
25154;xyz-1;2087450000;219182.2500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26393;6;4;NULL;NULL
25155;xyz-1;2087460000;219183.3000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26394;6;4;NULL;NULL
25156;xyz-1;2087470000;219184.3500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26395;6;4;NULL;NULL
25157;xyz-1;2087480000;219185.4000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26396;6;4;NULL;NULL
25158;xyz-1;2087490000;219186.4500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26397;6;4;NULL;NULL
25159;xyz-1;2087500000;219187.5000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26398;6;4;NULL;NULL
25160;xyz-1;2087510000;219188.5500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26399;6;4;NULL;NULL
25161;xyz-1;2087520000;219189.6000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26400;6;4;NULL;NULL
25162;xyz-1;2087530000;219190.6500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26401;6;4;NULL;NULL
25163;xyz-1;2087540000;219191.7000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26402;6;4;NULL;NULL
25164;xyz-1;2087550000;219192.7500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26403;6;4;NULL;NULL
25165;xyz-1;2087560000;219193.8000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26404;6;4;NULL;NULL
25166;xyz-1;2087570000;219194.8500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26405;6;4;NULL;NULL
25167;xyz-1;2087580000;219195.9000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26406;6;4;NULL;NULL
25168;xyz-1;2087590000;219196.9500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26407;6;4;NULL;NULL
25169;xyz-1;2087600000;219198.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26408;6;4;NULL;NULL
25170;xyz-1;2087610000;219199.0500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26409;6;4;NULL;NULL
25171;xyz-1;2087620000;219200.1000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26410;6;4;NULL;NULL
25172;xyz-1;2087630000;219201.1500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26411;6;4;NULL;NULL
25173;xyz-1;2087640000;219202.2000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26412;6;4;NULL;NULL
25174;xyz-1;2087650000;219203.2500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26413;6;4;NULL;NULL
25175;xyz-1;2087660000;219204.3000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26414;6;4;NULL;NULL
25176;xyz-1;2087670000;219205.3500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26415;6;4;NULL;NULL
25177;xyz-1;2087680000;219206.4000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26416;6;4;NULL;NULL
25178;xyz-1;2087690000;219207.4500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26417;6;4;NULL;NULL
25179;xyz-1;2087700000;219208.5000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26418;6;4;NULL;NULL
25180;xyz-1;2087710000;219209.5500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26419;6;4;NULL;NULL
25181;xyz-1;2087720000;219210.6000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26420;6;4;NULL;NULL
25182;xyz-1;2087730000;219211.6500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26421;6;4;NULL;NULL
25183;xyz-1;2087740000;219212.7000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26422;6;4;NULL;NULL
25184;xyz-1;2087750000;219213.7500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26423;6;4;NULL;NULL
25185;xyz-1;2087760000;219214.8000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26424;6;4;NULL;NULL
25186;xyz-1;2087770000;219215.8500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26425;6;4;NULL;NULL
25187;xyz-1;2087780000;219216.9000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26426;6;4;NULL;NULL
25188;xyz-1;2087790000;219217.9500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26427;6;4;NULL;NULL
25189;xyz-1;2087800000;219219.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26428;6;4;NULL;NULL
25190;xyz-1;2087810000;219220.0500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26429;6;4;NULL;NULL
25191;xyz-1;2087820000;219221.1000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26430;6;4;NULL;NULL
25192;xyz-1;2087830000;219222.1500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26431;6;4;NULL;NULL
25193;xyz-1;2087840000;219223.2000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26432;6;4;NULL;NULL
25194;xyz-1;2087850000;219224.2500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26433;6;4;NULL;NULL
25195;xyz-1;2087860000;219225.3000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26434;6;4;NULL;NULL
25196;xyz-1;2087870000;219226.3500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26435;6;4;NULL;NULL
25197;xyz-1;2087880000;219227.4000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26436;6;4;NULL;NULL
25198;xyz-1;2087890000;219228.4500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26437;6;4;NULL;NULL
25199;xyz-1;2087900000;219229.5000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26438;6;4;NULL;NULL
25200;xyz-1;2087910000;219230.5500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26439;6;4;NULL;NULL
25201;xyz-1;2087920000;219231.6000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26440;6;4;NULL;NULL
25202;xyz-1;2087930000;219232.6500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26441;6;4;NULL;NULL
25203;xyz-1;2087940000;219233.7000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26442;6;4;NULL;NULL
25204;xyz-1;2087950000;219234.7500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26443;6;4;NULL;NULL
25205;xyz-1;2087960000;219235.8000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;17734;6;4;NULL;NULL
25206;xyz-1;2087970000;219236.8500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26444;6;4;NULL;NULL
25207;xyz-1;2087980000;219237.9000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26445;6;4;NULL;NULL
25208;xyz-1;2087990000;219238.9500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26446;6;4;NULL;NULL
25209;xyz-1;2088000000;219240.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26447;6;4;NULL;NULL
25210;xyz-1;2088010000;219241.0500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26448;6;4;NULL;NULL
25211;xyz-1;2088020000;219242.1000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26449;6;4;NULL;NULL
25212;xyz-1;2088030000;219243.1500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26450;6;4;NULL;NULL
25213;xyz-1;2088040000;219244.2000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26451;6;4;NULL;NULL
25214;xyz-1;2088050000;219245.2500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26452;6;4;NULL;NULL
25215;xyz-1;2088060000;219246.3000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26453;6;4;NULL;NULL
25216;xyz-1;2088070000;219247.3500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26455;6;4;NULL;NULL
25217;xyz-1;2088080000;219248.4000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26456;6;4;NULL;NULL
25218;xyz-1;2088090000;219249.4500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26457;6;4;NULL;NULL
25219;xyz-1;2088100000;219250.5000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26458;6;4;NULL;NULL
25220;xyz-1;2088110000;219251.5500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26459;6;4;NULL;NULL
25221;xyz-1;2088120000;219252.6000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26460;6;4;NULL;NULL
25222;xyz-1;2088130000;219253.6500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26461;6;4;NULL;NULL
25223;xyz-1;2088140000;219254.7000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26462;6;4;NULL;NULL
25224;xyz-1;2088150000;219255.7500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26463;6;4;NULL;NULL
25225;xyz-1;2088160000;219256.8000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26464;6;4;NULL;NULL
25226;xyz-1;2088170000;219257.8500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26465;6;4;NULL;NULL
25227;xyz-1;2088180000;219258.9000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26466;6;4;NULL;NULL
25228;xyz-1;2088190000;219259.9500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26467;6;4;NULL;NULL
25229;xyz-1;2088200000;219261.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26468;6;4;NULL;NULL
25230;xyz-1;2088210000;219262.0500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26469;6;4;NULL;NULL
25231;xyz-1;2088220000;219263.1000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26470;6;4;NULL;NULL
25232;xyz-1;2088230000;219264.1500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26471;6;4;NULL;NULL
25233;xyz-1;2088240000;219265.2000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26472;6;4;NULL;NULL
25234;xyz-1;2088250000;219266.2500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26473;6;4;NULL;NULL
25235;xyz-1;2088260000;219267.3000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26474;6;4;NULL;NULL
25236;xyz-1;2088270000;219268.3500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26475;6;4;NULL;NULL
25237;xyz-1;2088280000;219269.4000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26476;6;4;NULL;NULL
25238;xyz-1;2088290000;219270.4500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26477;6;4;NULL;NULL
25239;xyz-1;2088300000;219271.5000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26478;6;4;NULL;NULL
25240;xyz-1;2088310000;219272.5500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;17685;6;4;NULL;NULL
25241;xyz-1;2088320000;219273.6000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26479;6;4;NULL;NULL
25242;xyz-1;2088330000;219274.6500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26480;6;4;NULL;NULL
25243;xyz-1;2088340000;219275.7000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;34103;6;4;NULL;NULL
25244;xyz-1;2088350000;219276.7500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26481;6;4;NULL;NULL
25245;xyz-1;2088360000;219277.8000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26482;6;4;NULL;NULL
25246;xyz-1;2088370000;219278.8500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26483;6;4;NULL;NULL
25247;xyz-1;2088380000;219279.9000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26484;6;4;NULL;NULL
25248;xyz-1;2088390000;219280.9500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;17777;6;4;NULL;NULL
25249;xyz-1;2088400000;219282.0000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26486;6;4;NULL;NULL
25250;xyz-1;2088410000;219283.0500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26487;6;4;NULL;NULL
25251;xyz-1;2088420000;219284.1000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26488;6;4;NULL;NULL
25252;xyz-1;2088430000;219285.1500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26490;6;4;NULL;NULL
25253;xyz-1;2088440000;219286.2000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8/04/2025 7:34;A;26491;6;4;NULL;NULL
